,user_id,order_date,point,comment,order_no,order_item
13204,cn,2018년 08월 09일,5,사장님 어떻게 이러실수가있어요?? 매일 10000원 주고 사먹던 닭가슴살 시저 샐러드를 1500원이나 할인해주시다니요? 이런 요리는 마넌도 너무싼데 할인까지 들어가 사장님께 너무 죄송한 마음에 오늘은 사이드메뉴 까지 시켰습니다 아직은 제가 사회 초년생이라 자주는 못시켜먹지만 빨리 승진하고 돈 마니 벌어서 더 단골이 되겠습니다 제가 서울로 상경해서 살면서 여기 요리를 먹고 자꾸만 장가를 안가고 이집음식만 먹고 살아도 살만 하겠다는 마음가짐이 들기 시작했습니다. 넘무 맛있어용,1128,허니갈릭 닭가슴살 시저샐러드
13205,da,2018년 08월 09일,5,셰플리는 사랑입니다<U+2764><U+FE0F>,1127,매콤대패삼겹덮밥
13206,da,2018년 08월 09일,5,셰플리는 사랑입니다<U+2764><U+FE0F>,1127,명란마요 가라아게 콤보
13207,da,2018년 08월 09일,5,셰플리는 사랑입니다<U+2764><U+FE0F>,1127,허니갈릭 닭가슴살 시저샐러드
13208,so,2018년 08월 09일,5,와 이 메뉴 진심 짱이에요. 셰플리에서 자주 먹는데 진심 강추합니다!,1126,매콤대패삼겹덮밥
13209,le,2018년 08월 09일,4,맛있고 양도 적절합니다.,1125,매콤대패삼겹덮밥
13210,yj,2018년 08월 08일,5,제가 시킨건 아니지만..다들 맛있게 드셨다구 하네여! 배달은 1시간 예상 / 1시간 10분 소요로 약간 늦었습니다,1124,매콤대패삼겹덮밥
13211,at,2018년 08월 08일,5,맛있어요 배달은 좀 느리고요,1123,소불고기 비빔밥
13212,jk,2018년 08월 07일,5,맛잇가능맛있다능맛있다능,1122,대패삼겹덮밥
13213,jk,2018년 08월 07일,5,맛잇가능맛있다능맛있다능,1122,스프라이트
13214,jk,2018년 08월 07일,5,맛잇가능맛있다능맛있다능,1122,코카콜라
13215,jk,2018년 08월 07일,5,맛잇가능맛있다능맛있다능,1122,허니갈릭 닭가슴살 시저샐러드
13216,jk,2018년 08월 07일,5,맛잇가능맛있다능맛있다능,1122,명란마요 가라아게 콤보
13217,jk,2018년 08월 07일,5,맛잇가능맛있다능맛있다능,1122,스프라이트
13218,jk,2018년 08월 07일,5,맛잇가능맛있다능맛있다능,1122,코카콜라
13219,jk,2018년 08월 07일,5,맛잇가능맛있다능맛있다능,1122,멘보샤
13220,fe,2018년 08월 07일,5,배달도 빠르고 깔끔하고 맛있어요,1121,대패삼겹덮밥
13221,py,2018년 08월 07일,4,명란마요밥이 엄청 맛있더래요. 레전드 찍었네요. 가츠동도 괜찮았어요. 고기도 두껍고.. 다만 양파가 너무 많아서 저는 별로였네요. 양은 많아서 나눠먹을 정도였어요. 재주문 의향 있습니다 ㅎ,1120,명란마요밥
13222,py,2018년 08월 07일,4,명란마요밥이 엄청 맛있더래요. 레전드 찍었네요. 가츠동도 괜찮았어요. 고기도 두껍고.. 다만 양파가 너무 많아서 저는 별로였네요. 양은 많아서 나눠먹을 정도였어요. 재주문 의향 있습니다 ㅎ,1120,두툼한 통등심 가츠동
13223,sh,2018년 08월 07일,5,맛있습니다~ 돼지안심찹쌀구이는 처음 주문해보았는데 맛있네요~~,1119,매콤대패삼겹덮밥
13224,sh,2018년 08월 07일,5,맛있습니다~ 돼지안심찹쌀구이는 처음 주문해보았는데 맛있네요~~,1119,소불고기 비빔밥
13225,jh,2018년 08월 07일,3,계속시켜먹고 소개도많이했는데 어제시킨건 밥은 되고 고기도 불맛도별로안났어요 조금더 신경써주심 감사해요,1118,대패삼겹덮밥
13226,jh,2018년 08월 07일,3,계속시켜먹고 소개도많이했는데 어제시킨건 밥은 되고 고기도 불맛도별로안났어요 조금더 신경써주심 감사해요,1118,허니갈릭 닭가슴살 시저샐러드
13227,jh,2018년 08월 07일,3,계속시켜먹고 소개도많이했는데 어제시킨건 밥은 되고 고기도 불맛도별로안났어요 조금더 신경써주심 감사해요,1118,명란마요 가라아게 콤보
13228,n_,2018년 08월 07일,5,굿굿굿굿굿굿굿굿굿굿,1117,소불고기 비빔밥
13229,n_,2018년 08월 07일,5,굿굿굿굿굿굿굿굿굿굿,1117,코카콜라
13230,jh,2018년 08월 06일,5,친구들한데 맛집이라고 적극추천했더니 다들 반응이 좋와요 진짜고급지고 맛있다고요 늘 맛있게 부탁드려요,1116,대패삼겹덮밥
13231,jh,2018년 08월 06일,5,친구들한데 맛집이라고 적극추천했더니 다들 반응이 좋와요 진짜고급지고 맛있다고요 늘 맛있게 부탁드려요,1116,허니갈릭 닭가슴살 시저샐러드
13232,jh,2018년 08월 06일,5,친구들한데 맛집이라고 적극추천했더니 다들 반응이 좋와요 진짜고급지고 맛있다고요 늘 맛있게 부탁드려요,1116,명란마요 가라아게 콤보
13233,ju,2018년 08월 06일,5,양도많고 맛있고 건강한~한끼식사였어요~^^,1115,소불고기 비빔밥
13234,ju,2018년 08월 06일,5,양도많고 맛있고 건강한~한끼식사였어요~^^,1115,순살 새우치킨 콤보 (양념)
13235,ju,2018년 08월 06일,5,양도많고 맛있고 건강한~한끼식사였어요~^^,1115,스프라이트
13236,ju,2018년 08월 06일,5,양도많고 맛있고 건강한~한끼식사였어요~^^,1115,멘보샤
13237,sk,2018년 08월 05일,5,항상 먹을때마다 만족스런 식사를 합니다~ 정말 맛있어요!! 아쉬운점은 콩나물북엇국으로 바뀌었네요... 콩나물북엇국도 시원하고 맛있었지만 된장국이 그립습니다.. ㅠㅠ,1114,대패삼겹덮밥
13238,ch,2018년 08월 05일,5,맛남요!!!!!ㅎㅎㅎ,1113,대패삼겹덮밥
13239,no,2018년 08월 05일,5,역시 맛은 최곱니다~!,1112,두툼한 통등심 가츠동
13240,no,2018년 08월 05일,5,역시 맛은 최곱니다~!,1112,허니갈릭 닭가슴살 시저샐러드
13241,no,2018년 08월 05일,5,역시 맛은 최곱니다~!,1112,대패삼겹덮밥
13242,ha,2018년 08월 05일,4,배달음식임에도 건강하고 비싼 재료를 쓴다는 느낌이 들었습니다. 자극적이지 않게 건강식으로 만들어서인지 제 입맛이 저렴한건지 개인적으로 계속 입맛이 당기지는 않았습니다.,1111,매콤대패삼겹덮밥
13243,ha,2018년 08월 05일,4,배달음식임에도 건강하고 비싼 재료를 쓴다는 느낌이 들었습니다. 자극적이지 않게 건강식으로 만들어서인지 제 입맛이 저렴한건지 개인적으로 계속 입맛이 당기지는 않았습니다.,1111,그라나파다노 김치볶음밥
13244,ch,2018년 08월 05일,5,굿굿 맛있습니다.^,1110,소불고기 비빔밥
13245,ak,2018년 08월 05일,5,잘먹었습니다 반찬은별도인가보네요,1109,대패삼겹덮밥
13246,84,2018년 08월 05일,1,비빔밥 11000원 짜리 .... 고추장 안주면 몬맛으로 먹어요???????,1108,소불고기 비빔밥
13247,je,2018년 08월 05일,5,아주 두툼한 돈까스 최고였습다,1107,두툼한 통등심 가츠동
13248,je,2018년 08월 05일,5,아주 두툼한 돈까스 최고였습다,1107,명란마요밥
13249,hk,2018년 08월 05일,5,항상 주말마다 맛있게 먹는곳.. 나름 다이어트 중이라 백미가 아닌 흑미로 요청했는데 다른데와 마찬가지로 무시하고 그냥 안바꿔줄거라 생각했음. 배송요청사항란에 간단하게 적었는데 (흑미로바꿀시 추가요금 있으면 계좌번호 알려달라고까지 함..) 고맙게도 반영해서 보내주심. 맛은 뭐 이제 말하기도 귀찮음.. 그냥 최고! 배달도 어제 생각보다 빨리와서 놀랬음 흑미로 먹어 (뭐 그게 그거겠지만) 뭔가 죄책감이 덜하고 더 맛있게 먹은듯 사장님 많이 많이 파세요!!,1106,소불고기 비빔밥
13250,cn,2018년 08월 05일,5,28년 살면서 가장 잘한짓은 셰플리를 알게되었다는 겁니다 보통 배달음식은 한두번먹으면 물리기마련인데 여기는 일주일내내 먹어도 질리지가않습니다. 제 소원이 있다면 로또 당첨되서 하루 삼시세끼 365일 내내 여기서 요리를 시켜 먹는 것입니다. 여럽분 절대로 닭가슴살 시저샐러드는 시켜 먹지마세요 이거먹으면 다른 샐러드 평생못먹습니다 나만먹어야징,1105,허니갈릭 닭가슴살 시저샐러드
13251,cn,2018년 08월 05일,5,28년 살면서 가장 잘한짓은 셰플리를 알게되었다는 겁니다 보통 배달음식은 한두번먹으면 물리기마련인데 여기는 일주일내내 먹어도 질리지가않습니다. 제 소원이 있다면 로또 당첨되서 하루 삼시세끼 365일 내내 여기서 요리를 시켜 먹는 것입니다. 여럽분 절대로 닭가슴살 시저샐러드는 시켜 먹지마세요 이거먹으면 다른 샐러드 평생못먹습니다 나만먹어야징,1105,멘보샤
13252,xx,2018년 08월 04일,5,맛나고 질 좋고 깔끔하고 번창하세요,1104,그라나파다노 김치볶음밥
13253,sj,2018년 08월 04일,5,"양 엄청많고 맛도 맛있었어요 샐러드에 닭가슴살,로메인 등이 많았습니다 드레싱도 맛있었어요 티라미수도 느끼할법한데 오렌지 맛이 나서 상콤하게 잘먹었습니다 감사합니다",1103,허니갈릭 닭가슴살 시저샐러드
13254,sj,2018년 08월 04일,5,"양 엄청많고 맛도 맛있었어요 샐러드에 닭가슴살,로메인 등이 많았습니다 드레싱도 맛있었어요 티라미수도 느끼할법한데 오렌지 맛이 나서 상콤하게 잘먹었습니다 감사합니다",1103,멘보샤
13255,sj,2018년 08월 04일,5,"양 엄청많고 맛도 맛있었어요 샐러드에 닭가슴살,로메인 등이 많았습니다 드레싱도 맛있었어요 티라미수도 느끼할법한데 오렌지 맛이 나서 상콤하게 잘먹었습니다 감사합니다",1103,두툼한 통등심 가츠동
13256,fi,2018년 08월 04일,5,배달로 어케 이런퀄이..!! 비빔밥재료 대박임 은행도 들어잇다는~혼밥족 강추,1102,소불고기 비빔밥
13257,fi,2018년 08월 04일,5,배달로 어케 이런퀄이..!! 비빔밥재료 대박임 은행도 들어잇다는~혼밥족 강추,1102,멘보샤
13258,lo,2018년 08월 04일,4,콩나물 북어국이 조금 싱겁긴 하지만 맛있었어요,1101,대패삼겹덮밥
13259,to,2018년 08월 03일,5,배달음식 자주시켜먹는데 사진리뷰는 처음이네요 맛있게 건강해지는 느낌 자주시켜먹을것같아요ㅎㅎ,1100,허니갈릭 닭가슴살 시저샐러드
13260,ye,2018년 08월 03일,4,양이좀 적어두 댈꺼같아용 두명먹을 정도,1099,비빔명란 가라아케동
13261,ml,2018년 08월 03일,5,좋~~~아~~~요~~,1098,비빔명란 가라아케동
13262,ry,2018년 08월 03일,5,연어덮밥 요즘 자주 먹게되네요. 들어있는 간장은 싹다 넣어도 많이 짜진않아요. 항상 조심조심 넣다가 다 넣어봤는데 괜찮더라고요. (간장을 아예 조금 적게 주셔도 될듯해요) 또 올께요~,1097,씨푸드 나시고랭
13263,ry,2018년 08월 03일,5,연어덮밥 요즘 자주 먹게되네요. 들어있는 간장은 싹다 넣어도 많이 짜진않아요. 항상 조심조심 넣다가 다 넣어봤는데 괜찮더라고요. (간장을 아예 조금 적게 주셔도 될듯해요) 또 올께요~,1097,씨푸드 나시고랭
13264,ry,2018년 08월 03일,5,연어덮밥 요즘 자주 먹게되네요. 들어있는 간장은 싹다 넣어도 많이 짜진않아요. 항상 조심조심 넣다가 다 넣어봤는데 괜찮더라고요. (간장을 아예 조금 적게 주셔도 될듯해요) 또 올께요~,1097,명란마요 가라아게 콤보
13265,ju,2018년 08월 03일,4,맛있어용~~~~~~~~,1096,두툼한 통등심 가츠동
13266,co,2018년 08월 03일,5,믿고먹는 쉐플리 ㅋㅋ 김졲이랑 비빔밥이 최애,1095,소불고기 비빔밥
13267,em,2018년 08월 03일,5,<U+0001F495><U+0001F495><U+0001F495><U+0001F495><U+0001F495><U+0001F495><U+0001F495><U+0001F495><U+0001F495><U+0001F495><U+0001F495>,1094,소불고기 비빔밥
13268,rl,2018년 08월 03일,5,비빔밥에 재료도 좋고 고추장 맜있어요,1093,소불고기 비빔밥
13269,rl,2018년 08월 03일,5,비빔밥에 재료도 좋고 고추장 맜있어요,1093,허니갈릭 닭가슴살 시저샐러드
13270,rl,2018년 08월 03일,5,비빔밥에 재료도 좋고 고추장 맜있어요,1093,스프라이트
13271,rl,2018년 08월 03일,5,맛있어요~깔끔하고 치즈는 선택이였음 좋겠어요,1092,그라나파다노 김치볶음밥
13272,rl,2018년 08월 03일,5,맛있어요~깔끔하고 치즈는 선택이였음 좋겠어요,1092,소불고기 비빔밥
13273,ts,2018년 08월 02일,5,진짜 맛있네요 또 시켜먹을게요 불고기비빔밥 추천!,1091,소불고기 비빔밥
13274,4u,2018년 08월 02일,5,사진을 못찍은게 아쉽네요 진짜 맛잇어요,1090,두툼한 통등심 가츠동
13275,4u,2018년 08월 02일,5,사진을 못찍은게 아쉽네요 진짜 맛잇어요,1090,명란마요 가라아게 콤보
13276,4u,2018년 08월 02일,5,항상 믿고먹어요 ><,1089,대패삼겹덮밥
13277,4u,2018년 08월 02일,5,항상 믿고먹어요 ><,1089,코카콜라 제로
13278,4u,2018년 08월 02일,5,항상 믿고먹어요 존맛탱,1088,매콤대패삼겹덮밥
13279,4u,2018년 08월 02일,5,항상 믿고먹어요 존맛탱,1088,명란마요 가라아게 콤보
13280,4u,2018년 08월 02일,5,가격도 비싼편은아니고 너무맛잇어요,1087,대패삼겹덮밥
13281,hk,2018년 08월 02일,5,"배달하시는분도 너무 친절하고, 맛은 뭐 말해봤자 입만아프죠. 최고입니다!",1086,그라나파다노 김치볶음밥
13282,hk,2018년 08월 02일,5,"배달하시는분도 너무 친절하고, 맛은 뭐 말해봤자 입만아프죠. 최고입니다!",1086,순살 새우치킨 콤보 (반반)
13283,ry,2018년 08월 02일,4,배달은 빠르지않지만 양도많고 맛있어요. 항상 연어덮밥먹다가 장어도 시켜봤는데 역시 맛있었어요,1085,모둠나물 제육비빔밥
13284,ry,2018년 08월 02일,4,배달은 빠르지않지만 양도많고 맛있어요. 항상 연어덮밥먹다가 장어도 시켜봤는데 역시 맛있었어요,1085,명란마요밥
13285,ry,2018년 08월 02일,4,배달은 빠르지않지만 양도많고 맛있어요. 항상 연어덮밥먹다가 장어도 시켜봤는데 역시 맛있었어요,1085,순살 새우치킨 콤보 (반반)
13286,ry,2018년 08월 02일,4,배달은 빠르지않지만 양도많고 맛있어요. 항상 연어덮밥먹다가 장어도 시켜봤는데 역시 맛있었어요,1085,그라나파다노 김치볶음밥
13287,ry,2018년 08월 02일,4,배달은 빠르지않지만 양도많고 맛있어요. 항상 연어덮밥먹다가 장어도 시켜봤는데 역시 맛있었어요,1085,씨푸드 나시고랭
13288,xx,2018년 08월 02일,5,맛 포장 양 다 만족하나 70분이나 걸리는 배달시간은 단축좀 하셔야 할듯합니다,1084,소불고기 비빔밥
13289,ny,2018년 08월 02일,5,샐러드 원래 싫어하는데 이 샐러드는 정말 ㅠㅠ 제 입맛에 딱 맞아서 넘 좋아용 가능하다면 소스도 더 추가해서 먹고싶을정도,1083,허니갈릭 닭가슴살 시저샐러드
13290,ny,2018년 08월 02일,5,샐러드 원래 싫어하는데 이 샐러드는 정말 ㅠㅠ 제 입맛에 딱 맞아서 넘 좋아용 가능하다면 소스도 더 추가해서 먹고싶을정도,1083,밥추가
13291,ny,2018년 08월 02일,5,저번에 정신없어서 리뷰 못 남겨서 생각난감에 남깁니다.. 주문 들어오는 즉시 만드시는건 이해하지만 도착하기까지 한시간반정도 걸려서 조금 힘겨웠어요 ... 조금 늦은 저녁시간이였어서 일분이 한시간 같았지만 맛있어서 다 용서됐어요ㅠㅠㅋㅋ,1082,허니갈릭 닭가슴살 시저샐러드
13292,ny,2018년 08월 02일,5,저번에 정신없어서 리뷰 못 남겨서 생각난감에 남깁니다.. 주문 들어오는 즉시 만드시는건 이해하지만 도착하기까지 한시간반정도 걸려서 조금 힘겨웠어요 ... 조금 늦은 저녁시간이였어서 일분이 한시간 같았지만 맛있어서 다 용서됐어요ㅠㅠㅋㅋ,1082,밥추가
13293,10,2018년 08월 01일,5,맛도 좋고 포장퀄리티도 다 좋은데 음료수하나를 빼먹으셨네요...? 3000원짜리 음료인데 그걸 빼먹고 안갔다주셔서 전화할려고햇는데 정보 목록에 들어가보니 연락정보도 없네요ㅋㅋㅋㅋㅋ 어이가 없어서ㅎㅎㅎ 푸드플라이? 그쪽에도 전화를 했는데 안받더군요ㅋㅋㅋㅋㅋㅋ 분해서 밥도 제데로 못먹겠더군요ㅋㅋㅋㅋㅋㅋㅋ,1081,두툼한 통등심 가츠동
13294,10,2018년 08월 01일,5,맛도 좋고 포장퀄리티도 다 좋은데 음료수하나를 빼먹으셨네요...? 3000원짜리 음료인데 그걸 빼먹고 안갔다주셔서 전화할려고햇는데 정보 목록에 들어가보니 연락정보도 없네요ㅋㅋㅋㅋㅋ 어이가 없어서ㅎㅎㅎ 푸드플라이? 그쪽에도 전화를 했는데 안받더군요ㅋㅋㅋㅋㅋㅋ 분해서 밥도 제데로 못먹겠더군요ㅋㅋㅋㅋㅋㅋㅋ,1081,대패삼겹덮밥
13295,10,2018년 08월 01일,5,맛도 좋고 포장퀄리티도 다 좋은데 음료수하나를 빼먹으셨네요...? 3000원짜리 음료인데 그걸 빼먹고 안갔다주셔서 전화할려고햇는데 정보 목록에 들어가보니 연락정보도 없네요ㅋㅋㅋㅋㅋ 어이가 없어서ㅎㅎㅎ 푸드플라이? 그쪽에도 전화를 했는데 안받더군요ㅋㅋㅋㅋㅋㅋ 분해서 밥도 제데로 못먹겠더군요ㅋㅋㅋㅋㅋㅋㅋ,1081,코카콜라
13296,sy,2018년 08월 01일,5,잘먹었습니다,1080,모둠나물 제육비빔밥
13297,sy,2018년 08월 01일,5,잘먹었습니다,1080,명란마요 가라아게 콤보
13298,sy,2018년 08월 01일,5,잘먹었습니다,1080,스프라이트
13299,sy,2018년 08월 01일,5,잘먹었습니다,1080,코카콜라
13300,sy,2018년 08월 01일,5,잘먹었습니다,1080,코카콜라
13301,dl,2018년 08월 01일,5,빨랐고 맛도 있었어요 된장국이 없어 아쉽네요,1079,대패삼겹덮밥
13302,dl,2018년 08월 01일,5,빨랐고 맛도 있었어요 된장국이 없어 아쉽네요,1079,스프라이트
13303,dl,2018년 08월 01일,5,빨랐고 맛도 있었어요 된장국이 없어 아쉽네요,1079,명란마요 가라아게 콤보
13304,my,2018년 08월 01일,5,저번에 데리야끼먹고 이번엔 가츠동 시켜봤는데 역시 맛있었어요 ! 계속 종종 시켜먹을것 같아요<U+0001F646><U+200D>♀<U+FE0F><U+0001F646><U+200D>♀<U+FE0F><U+0001F646><U+200D>♀<U+FE0F> 번창하세욥!!,1078,그라나파다노 김치볶음밥
13305,my,2018년 08월 01일,5,저번에 데리야끼먹고 이번엔 가츠동 시켜봤는데 역시 맛있었어요 ! 계속 종종 시켜먹을것 같아요<U+0001F646><U+200D>♀<U+FE0F><U+0001F646><U+200D>♀<U+FE0F><U+0001F646><U+200D>♀<U+FE0F> 번창하세욥!!,1078,두툼한 통등심 가츠동
13306,c7,2018년 07월 31일,4,먹다가 찍은거라.. 이해해주시길 비주얼도 좋았고 밥도 맛있고 좋은데 고기가 약간 설익은듯한.. 두꺼워서 그런건지 원래 그 정도 익히는 것인지는 모르겠으나 좀 더 익혔더라면 좋았을것같습니다,1077,두툼한 통등심 가츠동
13307,da,2018년 07월 31일,5,진짜 건강하고 맛있는 음식 감사합니다,1076,매콤대패삼겹덮밥
13308,da,2018년 07월 31일,5,진짜 건강하고 맛있는 음식 감사합니다,1076,코카콜라 제로
13309,mh,2018년 07월 31일,5,정~~말 맛있습니다. 배달은 느려도 또 시켜먹을 맛이다,1075,허니갈릭 닭가슴살 시저샐러드
13310,mh,2018년 07월 31일,5,정~~말 맛있습니다. 배달은 느려도 또 시켜먹을 맛이다,1075,멘보샤
13311,un,2018년 07월 31일,5,오늘은 배달오신 분도 너무 매너있으시고(?) 좋았어요. 국이 콩나물국으로 바뀐 것도 매력있네요. ㅎㅎ 종종 생각나는 맛이에요. 오늘은 식사 상태가 최상이었습니다. 밥도 갓 지은 듯 따뜻하고.. 고기도 뜨끈뜨끈.. 날씨가 뜨끈해서 그런 걸까요? ㅋㅋㅋ 아무튼 잘 먹었습니다!,1074,대패삼겹덮밥
13312,ce,2018년 07월 31일,5,역시나 맛잇는 셰플리 옵션에 밥추가가 곱배기 개념인줄 알았는데..힌밥이 두가 왓네요 ㅠㅠ 그리고 샐러드 추가했는데 참치가 너무 비려서 거의 못먹엇어여. 명란밥은 맛잇구 볶음밥 돈까스는 여전히 맛있습니다! 배달은 강남역에서 1시간 10분 걸렸네요.......,1073,그라나파다노 김치볶음밥
13313,ce,2018년 07월 31일,5,역시나 맛잇는 셰플리 옵션에 밥추가가 곱배기 개념인줄 알았는데..힌밥이 두가 왓네요 ㅠㅠ 그리고 샐러드 추가했는데 참치가 너무 비려서 거의 못먹엇어여. 명란밥은 맛잇구 볶음밥 돈까스는 여전히 맛있습니다! 배달은 강남역에서 1시간 10분 걸렸네요.......,1073,밥추가
13314,ce,2018년 07월 31일,5,역시나 맛잇는 셰플리 옵션에 밥추가가 곱배기 개념인줄 알았는데..힌밥이 두가 왓네요 ㅠㅠ 그리고 샐러드 추가했는데 참치가 너무 비려서 거의 못먹엇어여. 명란밥은 맛잇구 볶음밥 돈까스는 여전히 맛있습니다! 배달은 강남역에서 1시간 10분 걸렸네요.......,1073,두툼한 통등심 가츠동
13315,ce,2018년 07월 31일,5,역시나 맛잇는 셰플리 옵션에 밥추가가 곱배기 개념인줄 알았는데..힌밥이 두가 왓네요 ㅠㅠ 그리고 샐러드 추가했는데 참치가 너무 비려서 거의 못먹엇어여. 명란밥은 맛잇구 볶음밥 돈까스는 여전히 맛있습니다! 배달은 강남역에서 1시간 10분 걸렸네요.......,1073,밥추가
13316,ce,2018년 07월 31일,5,역시나 맛잇는 셰플리 옵션에 밥추가가 곱배기 개념인줄 알았는데..힌밥이 두가 왓네요 ㅠㅠ 그리고 샐러드 추가했는데 참치가 너무 비려서 거의 못먹엇어여. 명란밥은 맛잇구 볶음밥 돈까스는 여전히 맛있습니다! 배달은 강남역에서 1시간 10분 걸렸네요.......,1073,허니갈릭 닭가슴살 시저샐러드
13317,ce,2018년 07월 31일,5,역시나 맛잇는 셰플리 옵션에 밥추가가 곱배기 개념인줄 알았는데..힌밥이 두가 왓네요 ㅠㅠ 그리고 샐러드 추가했는데 참치가 너무 비려서 거의 못먹엇어여. 명란밥은 맛잇구 볶음밥 돈까스는 여전히 맛있습니다! 배달은 강남역에서 1시간 10분 걸렸네요.......,1073,명란마요밥
13318,dr,2018년 07월 31일,5,늘 맛있게 먹고있습니다,1072,소불고기 비빔밥
13319,wo,2018년 07월 31일,5,너무 좋습니다,1071,그라나파다노 김치볶음밥
13320,wo,2018년 07월 31일,5,너무 좋습니다,1071,소불고기 비빔밥
13321,tj,2018년 07월 30일,5,good1273737373,1070,모둠나물 제육비빔밥
13322,tj,2018년 07월 30일,5,good1273737373,1070,명란마요밥
13323,n_,2018년 07월 30일,5,굿굿굿굿굿굿굿굿굿굿,1069,두툼한 통등심 가츠동
13324,10,2018년 07월 29일,5,비빔밥이 고급지네요,1068,소불고기 비빔밥
13325,10,2018년 07월 29일,5,양도많고 맛있어요~,1067,그라나파다노 김치볶음밥
13326,10,2018년 07월 29일,5,양도많고 맛있어요~,1067,소불고기 비빔밥
13327,10,2018년 07월 29일,5,양도많고 맛있어요~,1067,두툼한 통등심 가츠동
13328,jo,2018년 07월 29일,5,셰플리의 데리야끼 치킨은 언제나 최고네요,1066,비빔명란 가라아케동
13329,ki,2018년 07월 28일,4,명란마요밥 추가했는데 안왔어요. 전화번호 없어서 리뷰로 남겨요,1065,씨푸드 나시고랭
13330,ki,2018년 07월 28일,4,명란마요밥 추가했는데 안왔어요. 전화번호 없어서 리뷰로 남겨요,1065,명란마요밥
13331,js,2018년 07월 28일,5,정말 맛있고 질도 우수하지만 배달이 기본 45~50분에 양이 좀 작아서 조금 아쉽습니다..but 배달음식 중에 이런 퀄리티는 없어요!,1064,소불고기 비빔밥
13332,js,2018년 07월 28일,5,정말 맛있고 질도 우수하지만 배달이 기본 45~50분에 양이 좀 작아서 조금 아쉽습니다..but 배달음식 중에 이런 퀄리티는 없어요!,1064,대패삼겹덮밥
13333,js,2018년 07월 28일,5,배달 오래걸리지만 퀄리티+맛은 장담 합니다!,1063,비빔명란 가라아케동
13334,js,2018년 07월 28일,5,배달 오래걸리지만 퀄리티+맛은 장담 합니다!,1063,대패삼겹덮밥
13335,js,2018년 07월 28일,5,"셰플리 매일매일 시켜먹는 사람인데 대패삼겹덮밥 제일 추천합니다!! 양이 좀 작은게 항상 아쉽고, 배달이 기본 45분은 걸리기 때문에 미리 주문하시는걸 추천!",1062,대패삼겹덮밥
13336,co,2018년 07월 28일,5,역시 여기 김치볶음밥은 최고,1061,그라나파다노 김치볶음밥
13337,le,2018년 07월 27일,4,맛있게 잘 먹었습니다,1060,허니갈릭 닭가슴살 시저샐러드
13338,n_,2018년 07월 27일,5,굿굿굿굿굿굿굿굿굿굿,1059,소불고기 비빔밥
13339,n_,2018년 07월 27일,5,굿굿굿굿굿굿굿굿굿굿,1058,모둠나물 제육비빔밥
13340,em,2018년 07월 27일,5,<U+0001F495><U+0001F495><U+0001F495><U+0001F495><U+0001F495><U+0001F495><U+0001F495><U+0001F495><U+0001F495><U+0001F495>,1057,소불고기 비빔밥
13341,se,2018년 07월 27일,4,음식 맛과 양 둘다 괜찮고 같이 온 콩나물국도 맛있었는데 양치한 후에도 입에서 계속 부추향이 나서 다음에는 다른 메뉴 먹을 거 같아요.,1056,대패삼겹덮밥
13342,le,2018년 07월 26일,5,좋아요 추천합니다 ㅎㅎ,1055,소불고기 비빔밥
13343,zk,2018년 07월 25일,5,굿굿맛잇고양도많앗어요!!!,1054,그라나파다노 김치볶음밥
13344,zk,2018년 07월 25일,5,굿굿맛잇고양도많앗어요!!!,1054,코카콜라 제로
13345,be,2018년 07월 25일,4,혼자 살다 보니 왠지 배달음식 하나에도 신경을 더 쓰게 된다는 ... 일단 제가 최애 하는 아보카도가 밥이랑 잘 어울러져서 같이 가니 뭔가 고소 하면서도 연어맛이 같이 잘 어우러지더라구요 찹쌀구이는 생각보다 쫄깃한 맛이 덜해서 . 좀 아쉽기는 했지만 그래도 건강하게 배불리 잘 먹었습니당 <U+0001F60A><U+203C><U+FE0F>,1053,매콤대패삼겹덮밥
13346,be,2018년 07월 25일,4,혼자 살다 보니 왠지 배달음식 하나에도 신경을 더 쓰게 된다는 ... 일단 제가 최애 하는 아보카도가 밥이랑 잘 어울러져서 같이 가니 뭔가 고소 하면서도 연어맛이 같이 잘 어우러지더라구요 찹쌀구이는 생각보다 쫄깃한 맛이 덜해서 . 좀 아쉽기는 했지만 그래도 건강하게 배불리 잘 먹었습니당 <U+0001F60A><U+203C><U+FE0F>,1053,명란마요밥
13347,be,2018년 07월 25일,4,혼자 살다 보니 왠지 배달음식 하나에도 신경을 더 쓰게 된다는 ... 일단 제가 최애 하는 아보카도가 밥이랑 잘 어울러져서 같이 가니 뭔가 고소 하면서도 연어맛이 같이 잘 어우러지더라구요 찹쌀구이는 생각보다 쫄깃한 맛이 덜해서 . 좀 아쉽기는 했지만 그래도 건강하게 배불리 잘 먹었습니당 <U+0001F60A><U+203C><U+FE0F>,1053,멘보샤
13348,be,2018년 07월 25일,4,혼자 살다 보니 왠지 배달음식 하나에도 신경을 더 쓰게 된다는 ... 일단 제가 최애 하는 아보카도가 밥이랑 잘 어울러져서 같이 가니 뭔가 고소 하면서도 연어맛이 같이 잘 어우러지더라구요 찹쌀구이는 생각보다 쫄깃한 맛이 덜해서 . 좀 아쉽기는 했지만 그래도 건강하게 배불리 잘 먹었습니당 <U+0001F60A><U+203C><U+FE0F>,1053,씨푸드 나시고랭
